_id,animalSettlement,caravanaNumber,animalType,weight,birthDay,breed,isPregmant,dateOfBirth,observations,createdAt,updatedAt,__v,animalTags,animalSenasa
63ed0ea0a9f1a40025794a4e,63ecf27ba9f1a40025792acf,B10111,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:56:00.759,2023-02-15 16:56:00.759,0,[],JO278-Q563-2
63ed0eb1a9f1a40025794abd,63ecf27ba9f1a40025792acf,B10110,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:56:17.389,2023-02-15 16:56:17.389,0,[],CC014-I220-1
63ed0eb2a9f1a40025794ac8,63ecf27ba9f1a40025792acf,C10011,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:56:18.755,2023-02-15 16:56:18.755,0,[],CC014-H762-1
63ed0ec7a9f1a40025794b57,63ecf27ba9f1a40025792acf,B10179,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:56:39.861,2023-02-15 16:56:39.861,0,[],JO278-Q326-5
63ed0ec9a9f1a40025794b62,63ecf27ba9f1a40025792acf,B10106,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:56:41.151,2023-02-15 16:56:41.151,0,[],JO278-Q564-0
63ed0ed9a9f1a40025794bf3,63ecf27ba9f1a40025792acf,B10184,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:56:57.077,2023-02-15 16:56:57.077,0,[],CC014-I193-9
63ed0edba9f1a40025794c04,63ecf27ba9f1a40025792acf,B10105,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:56:59.348,2023-02-15 16:56:59.348,0,[],CC014-H756-7
63ed0eeaa9f1a40025794c77,63ecf27ba9f1a40025792acf,B10178,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:57:14.757,2023-02-15 16:57:14.757,0,[],JO278-Q613-2
63ed0eeba9f1a40025794c82,63ecf27ba9f1a40025792acf,B10107,SIN ESPECIFICAR,,,SIN ESPECIFICAR,False,,,2023-02-15 16:57:15.813,2023-03-07 11:51:36.830,0,[],JF718-B678-5
63ed0efba9f1a40025794d03,63ecf27ba9f1a40025792acf,B10186,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:57:31.403,2023-02-15 16:57:31.403,0,[],JO278-P813-1
63ed0efca9f1a40025794d0e,63ecf27ba9f1a40025792acf,B10108,SIN ESPECIFICAR,,,SIN ESPECIFICAR,False,,,2023-02-15 16:57:32.736,2023-03-17 21:06:56.600,0,['ENFERMA'],JO278-Q565-9
63ed0f0ca9f1a40025794d9c,63ecf27ba9f1a40025792acf,B10109,SIN ESPECIFICAR,,,SIN ESPECIFICAR,False,,,2023-02-15 16:57:48.797,2023-03-27 22:06:05.504,0,['GORDA'],JO278-Q330-3
63ed0f0da9f1a40025794da6,63ecf27ba9f1a40025792acf,B10185,SIN ESPECIFICAR,,,SIN ESPECIFICAR,False,,,2023-02-15 16:57:49.144,2023-03-20 12:17:19.400,0,['VIEJA'],JO278-Q614-0
63ed0f1ca9f1a40025794e36,63ecf27ba9f1a40025792acf,B10187,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:58:04.618,2023-02-15 16:58:04.618,0,[],JF718-B690-4
63ed0f1ea9f1a40025794e41,63ecf27ba9f1a40025792acf,B10104,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:58:06.217,2023-02-15 16:58:06.217,0,[],CC014-H987-1
63ed0f2ba9f1a40025794ea4,63ecf27ba9f1a40025792acf,B10103,SIN ESPECIFICAR,,,SIN ESPECIFICAR,False,,,2023-02-15 16:58:19.511,2023-03-27 22:08:18.960,0,['VIEJA'],JO278-Q566-7
63ed0f3ba9f1a40025794f09,63ecf27ba9f1a40025792acf,B10188,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:58:35.137,2023-02-15 16:58:35.137,0,[],JO278-Q615-9
63ed0f3ba9f1a40025794f0e,63ecf27ba9f1a40025792acf,B10102,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:58:35.275,2023-02-15 16:58:35.275,0,[],JF718-B558-4
63ed0f4ca9f1a40025794fa1,63ecf27ba9f1a40025792acf,B10189,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:58:52.260,2023-02-15 16:58:52.260,0,[],CC014-H645-5
63ed0f4ea9f1a40025794fb0,63ecf27ba9f1a40025792acf,B10101,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:58:54.303,2023-02-15 16:58:54.303,0,[],CC014-H994-2
63ed0f5ea9f1a40025795020,63ecf27ba9f1a40025792acf,B10190,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:59:10.707,2023-02-15 16:59:10.707,0,[],JO278-Q616-7
63ed0f6ea9f1a40025795087,63ecf27ba9f1a40025792acf,B10191,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:59:26.823,2023-02-15 16:59:26.823,0,[],CC014-H883-0
63ed0f6ea9f1a40025795089,63ecf27ba9f1a40025792acf,B10100,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:59:26.845,2023-02-15 16:59:26.845,0,[],JO278-Q567-5
63ed0f7da9f1a400257950f5,63ecf27ba9f1a40025792acf,B10136,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:59:41.681,2023-02-15 16:59:41.681,0,[],JF718-B939-3
63ed0f86a9f1a4002579513e,63ecf27ba9f1a40025792acf,B10174,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:59:50.217,2023-02-15 16:59:50.217,0,[],JO278-Q617-5
63ed0f93a9f1a400257951a9,63ecf27ba9f1a40025792acf,B10137,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:00:03.305,2023-02-15 17:00:03.305,0,[],JF718-B263-1
63ed0f98a9f1a400257951cb,63ecf27ba9f1a40025792acf,B10176,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:00:08.543,2023-02-15 17:00:08.543,0,[],JO278-Q618-3
63ed0fa8a9f1a40025795244,63ecf27ba9f1a40025792acf,B10175,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:00:24.680,2023-02-15 17:00:24.680,0,[],JO278-Q619-1
63ed0fa8a9f1a40025795246,63ecf27ba9f1a40025792acf,B10135,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:00:24.705,2023-02-15 17:00:24.705,0,[],JO278-Q568-3
63ed0fb9a9f1a400257952d9,63ecf27ba9f1a40025792acf,B10134,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:00:41.397,2023-02-15 17:00:41.397,0,[],JO278-Q569-1
63ed0fbca9f1a400257952ea,63ecf27ba9f1a40025792acf,B10172,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:00:44.146,2023-02-15 17:00:44.146,0,[],JO278-Q620-5
63ed0fcca9f1a40025795386,63ecf27ba9f1a40025792acf,B10132,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:01:00.473,2023-02-15 17:01:00.473,0,[],JO278-Q570-5
63ed0fd9a9f1a400257953d6,63ecf27ba9f1a40025792acf,B10173,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:01:13.185,2023-02-15 17:01:13.185,0,[],CC014-I013-4
63ed0fdea9f1a40025795404,63ecf27ba9f1a40025792acf,B10133,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:01:18.401,2023-02-15 17:01:18.401,0,[],JO278-Q571-3
63ed0feca9f1a4002579546f,63ecf27ba9f1a40025792acf,B10171,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:01:32.231,2023-02-15 17:01:32.231,0,[],JO278-Q621-3
63ed0feea9f1a4002579547e,63ecf27ba9f1a40025792acf,B10131,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:01:34.327,2023-02-15 17:01:34.327,0,[],JO278-8572-1
63ed1001a9f1a400257954c8,63ecf27ba9f1a40025792acf,B10168,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:01:53.202,2023-02-15 17:01:53.202,0,[],CC014-H631-5
63ed1012a9f1a40025795513,63ecf27ba9f1a40025792acf,B10170,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:02:10.097,2023-02-15 17:02:10.097,0,[],JF718-B646-7
63ed101fa9f1a40025795575,63ecf27ba9f1a40025792acf,B10130,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:02:23.883,2023-02-15 17:02:23.883,0,[],JO278-Q573-1
63ed1026a9f1a40025795595,63ecf27ba9f1a40025792acf,B10169,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:02:30.103,2023-02-15 17:02:30.103,0,[],CC014-H698-6
63ed1031a9f1a400257955ee,63ecf27ba9f1a40025792acf,B10182,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:02:41.534,2023-02-15 17:02:41.534,0,[],JF717-B928-8
63ed1039a9f1a40025795629,63ecf27ba9f1a40025792acf,B10164,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:02:49.292,2023-02-15 17:02:49.292,0,[],JO278-Q622-1
63ed1042a9f1a40025795670,63ecf27ba9f1a40025792acf,B10129,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:02:58.485,2023-02-15 17:02:58.485,0,[],JO278-Q574-8
63ed104aa9f1a400257956b1,63ecf27ba9f1a40025792acf,B10167,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:03:06.182,2023-02-15 17:03:06.182,0,[],CC014-H913-6
63ed1054a9f1a40025795708,63ecf27ba9f1a40025792acf,C10015,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:03:16.420,2023-02-15 17:03:16.420,0,[],JO278-Q600-0
63ed105ea9f1a4002579575a,63ecf27ba9f1a40025792acf,B10163,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:03:26.185,2023-02-15 17:03:26.185,0,[],JO278-Q623-1
63ed1065a9f1a4002579578f,63ecf27ba9f1a40025792acf,B10127,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:03:33.148,2023-02-15 17:03:33.148,0,[],JO278-Q601-9
63ed1070a9f1a400257957ec,63ecf27ba9f1a40025792acf,B10162,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:03:44.785,2023-02-15 17:03:44.785,0,[],CC014-I099-1
63ed1073a9f1a4002579580a,63ecf27ba9f1a40025792acf,B10126,VACA,,,SIN ESPECIFICAR,False,,,2023-02-15 17:03:47.895,2023-03-23 14:34:31.606,0,['ENFERMA'],JO278-Q602-7
63ed1084a9f1a40025795885,63ecf27ba9f1a40025792acf,B10123,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:04:04.076,2023-02-15 17:04:04.076,0,[],JO278-Q603-5
63ed1084a9f1a40025795890,63ecf27ba9f1a40025792acf,B10166,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:04:04.719,2023-02-15 17:04:04.719,0,[],J0278-P810-5
63ed10b5a9f1a4002579592b,63ecf27ba9f1a40025792acf,B10161,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:04:53.189,2023-02-15 17:04:53.189,0,[],CC014-H985-3
63ed10c5a9f1a40025795977,63ecf27ba9f1a40025792acf,B10160,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:05:09.649,2023-02-15 17:05:09.649,0,[],JO278-Q624-8
63ed10d5a9f1a400257959c5,63ecf27ba9f1a40025792acf,B10165,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 17:05:25.700,2023-02-15 17:05:25.700,0,[],CC014-I101-7
63ed3c21a9f1a400257969b9,63ecf27ba9f1a40025792acf,PUNTO_FIJO_1,VACA,0.0,2023-02-15 20:10:09.754,DEFAULT-PUNTO-FIJO,False,,,2023-02-15 20:10:09.754,2023-02-15 20:10:09.754,0,[],
63ed3c48a9f1a400257969d6,63ecf27ba9f1a40025792acf,PUNTO_FIJO_2,VACA,0.0,2023-02-15 20:10:48.963,DEFAULT-PUNTO-FIJO,False,,,2023-02-15 20:10:48.963,2023-02-15 20:10:48.963,0,[],
63ed3c7ca9f1a40025796a47,63ecf27ba9f1a40025792acf,PUNTO_FIJO_3,VACA,0.0,2023-02-15 20:11:40.639,DEFAULT-PUNTO-FIJO,False,,,2023-02-15 20:11:40.639,2023-02-15 20:11:40.639,0,[],
63ed43f6a9f1a40025796d50,63ecf27ba9f1a40025792acf,PUNTO_FIJO_4,VACA,0.0,2023-02-15 20:43:34.927,DEFAULT-PUNTO-FIJO,False,,,2023-02-15 20:43:34.927,2023-02-15 20:43:34.927,0,[],
63ed4404a9f1a40025796d71,63ecf27ba9f1a40025792acf,PUNTO_FIJO_5,VACA,0.0,2023-02-15 20:43:48.905,DEFAULT-PUNTO-FIJO,False,,,2023-02-15 20:43:48.905,2023-02-15 20:43:48.905,0,[],
63ed440da9f1a40025796d85,63ecf27ba9f1a40025792acf,PUNTO_FIJO_6,VACA,0.0,2023-02-15 20:43:57.776,DEFAULT-PUNTO-FIJO,False,,,2023-02-15 20:43:57.776,2023-02-15 20:43:57.776,0,[],
63ee52afa9f1a40025797d8c,63ecf27ba9f1a40025792acf,B10142,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-16 15:58:39.489,2023-02-16 15:58:39.489,0,[],JO278-Q612-4
63ed0c40a9f1a40025794099,63ecf27ba9f1a40025792acf,B10150,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:45:52.669,2023-02-15 16:45:52.669,0,[],JO278-Q606-1
63ed0beca9f1a40025793edd,63ecf27ba9f1a40025792acf,B10155,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:44:28.594,2023-02-15 16:44:28.594,0,[],JO278-Q605-1
63ed0bb3a9f1a40025793db5,63ecf27ba9f1a40025792acf,B10122,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:43:31.934,2023-02-15 16:43:31.934,0,[],JO278-Q604-3
63ed0c5ba9f1a40025794154,63ecf27ba9f1a40025792acf,B10196,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:46:19.558,2023-02-15 16:46:19.558,0,[],JO278-Q556-1
63ed0c42a9f1a400257940a4,63ecf27ba9f1a40025792acf,B10199,SIN ESPECIFICAR,,,SIN ESPECIFICAR,False,,,2023-02-15 16:45:54.008,2023-03-03 16:26:25.065,0,['PARICION'],JO278-Q555-1
63ed0c02a9f1a40025793f4e,63ecf27ba9f1a40025792acf,B10159,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:44:50.384,2023-02-15 16:44:50.384,0,[],JO278-Q554-3
63ed0be7a9f1a40025793eb4,63ecf27ba9f1a40025792acf,B10193,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:44:23.719,2023-02-15 16:44:23.719,0,[],JO278-Q553-5
63ed0bcba9f1a40025793e1a,63ecf27ba9f1a40025792acf,B10192,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:43:55.595,2023-02-15 16:43:55.595,0,[],JO278-Q552-7
63ed0c15a9f1a40025793fb2,63ecf27ba9f1a40025792acf,B10120,NOVILLO,300.0,,SHORTHORN,False,,,2023-02-15 16:45:09.833,2023-03-17 15:54:45.782,0,['SECA'],JO278-P821-0
63ed0c69a9f1a400257941b3,63ecf27ba9f1a40025792acf,B10157,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:46:33.100,2023-02-15 16:46:33.100,0,[],JF718-B874-5
63ed0bcda9f1a40025793e28,63ecf27ba9f1a40025792acf,B10121,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:43:57.530,2023-02-15 16:43:57.530,0,[],CC014-I150-S
63ed0c23a9f1a40025793fe9,63ecf27ba9f1a40025792acf,B10195,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:45:23.916,2023-02-15 16:45:23.916,0,[],CC014-I093-2
63ed0c58a9f1a40025794132,63ecf27ba9f1a40025792acf,B10158,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:46:16.133,2023-02-15 16:46:16.133,0,[],CC014-H702-8
63ed0d7ca9f1a400257942d7,63ecf27ba9f1a40025792acf,C10012,SIN ESPECIFICAR,,,SIN ESPECIFICAR,False,,,2023-02-15 16:51:08.808,2023-03-27 22:12:26.339,0,['LACTANCIA'],CC014-H678-1
63ed0c2ca9f1a40025794036,63ecf27ba9f1a40025792acf,B10152,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:45:32.619,2023-02-15 16:45:32.619,0,[],CC014-H029-5
63ed0ca3a9f1a4002579421a,63ecf27ba9f1a40025792acf,B10198,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:47:31.629,2023-02-15 16:47:31.629,0,[],1F718-B857-5
63ed0d70a9f1a40025794283,63ecf27ba9f1a40025792acf,B10197,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-15 16:50:56.595,2023-02-15 16:50:56.595,0,[],1F718-B856-7
63f8b232110f66003023d9d6,63e6454922ee080030ba8728,PUNTO_FIJO_12,VACA,0.0,2023-02-24 12:48:50.292,DEFAULT-PUNTO-FIJO,False,,,2023-02-24 12:48:50.292,2023-03-10 19:18:30.908,0,[],
63f92eb3618a93003177363a,63877cd7e1ed590030662d0a,PUNTO_FIJO_2,VACA,0.0,2023-02-24 21:40:03.728,DEFAULT-PUNTO-FIJO,False,,,2023-02-24 21:40:03.728,2023-02-24 21:40:03.728,0,[],
63fc8a745a6103002ff21ca3,63877cd7e1ed590030662d0a,PUNTO_FIJO_3,VACA,0.0,2023-02-27 10:48:20.365,DEFAULT-PUNTO-FIJO,False,,,2023-02-27 10:48:20.365,2023-02-27 10:48:20.365,0,[],
63fc96e388939900301d776e,63877cd7e1ed590030662d0a,C20000,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-02-27 11:41:23.367,2023-02-27 11:41:23.367,0,[],
63fc970188939900301d77b7,63e6454922ee080030ba8728,PUNTO_FIJO_4,VACA,0.0,2023-02-27 11:41:53.645,DEFAULT-PUNTO-FIJO,False,,,2023-02-27 11:41:53.645,2023-03-13 15:55:36.744,0,[],
63fc976e88939900301d7914,63e6454922ee080030ba8728,B20000,SIN ESPECIFICAR,,,SIN ESPECIFICAR,False,,,2023-02-27 11:43:42.837,2023-03-02 15:30:07.794,0,[],
63fcfec4db53680da4769cee,63e641fc22ee080030ba838b,PRUEBABL,TERNERO,10.0,2000-01-01 00:00:00.000,SHORTHORN,False,,,2023-02-27 19:04:36.199,2023-03-06 21:44:36.709,0,['VIEJA'],
6400944d98dd6400309d7bb5,63efd78d65980f4378711b6f,CAR777,TORO,150.0,2022-09-14 00:00:00.000,SHORTHORN,False,,,2023-03-02 12:19:25.506,2023-03-02 12:30:34.956,0,['GORDA'],
6400944d98dd6400309d7bb7,63efd78d65980f4378711b6f,CAR666,VAQUILLONA,150.0,2022-08-26 00:00:00.000,INDUSIN,True,2023-08-26,,2023-03-02 12:19:25.527,2023-03-31 18:48:49.302,0,['PREÑADA'],123545
640095b298dd6400309d7bfb,63efd78d65980f4378711b6f,CAR7,TORO,150.0,2022-09-14 00:00:00.000,SHORTHORN,False,,,2023-03-02 12:25:22.033,2023-03-02 12:31:00.425,0,['GORDA'],SENASA2
640095b298dd6400309d7bfd,63efd78d65980f4378711b6f,CAR6,VACA,150.0,2022-08-26 00:00:00.000,INDUSIN,False,,ASDASD,2023-03-02 12:25:22.035,2023-03-02 12:25:22.035,0,['PREÑADA'],
640b794ee5142a002f655fe6,620e6e5e60543d0026a01f0e,PUNTO_FIJO_7,VACA,0.0,2023-03-10 18:39:10.755,DEFAULT-PUNTO-FIJO,False,,,2023-03-10 18:39:10.755,2023-03-10 18:39:10.755,0,[],
640b79aee5142a002f656001,620e6e5e60543d0026a01f0e,PUNTO_FIJO_8,VACA,0.0,2023-03-10 18:40:47.110,DEFAULT-PUNTO-FIJO,False,,,2023-03-10 18:40:47.110,2023-03-10 18:40:47.110,0,[],
640b79d4e5142a002f656015,620e6e5e60543d0026a01f0e,PUNTO_FIJO_9,VACA,0.0,2023-03-10 18:41:24.227,DEFAULT-PUNTO-FIJO,False,,,2023-03-10 18:41:24.227,2023-03-10 18:41:24.227,0,[],
640b79fde5142a002f656029,620e6e5e60543d0026a01f0e,PUNTO_FIJO_10,VACA,0.0,2023-03-10 18:42:05.749,DEFAULT-PUNTO-FIJO,False,,,2023-03-10 18:42:05.749,2023-03-10 18:42:05.749,0,[],
640b7a20e5142a002f65603a,620e6e5e60543d0026a01f0e,PUNTO_FIJO_11,VACA,0.0,2023-03-10 18:42:41.026,DEFAULT-PUNTO-FIJO,False,,,2023-03-10 18:42:41.026,2023-03-10 18:42:41.026,0,[],
640b7a4be5142a002f65604e,620e6e5e60543d0026a01f0e,PUNTO_FIJO_12,VACA,0.0,2023-03-10 18:43:24.140,DEFAULT-PUNTO-FIJO,False,,,2023-03-10 18:43:24.140,2023-03-10 18:43:24.140,0,[],
640b7a61e5142a002f65605f,620e6e5e60543d0026a01f0e,PUNTO_FIJO_13,VACA,0.0,2023-03-10 18:43:46.226,DEFAULT-PUNTO-FIJO,False,,,2023-03-10 18:43:46.226,2023-03-10 18:43:46.226,0,[],
640b7a86e5142a002f656073,620e6e5e60543d0026a01f0e,PUNTO_FIJO_14,VACA,0.0,2023-03-10 18:44:22.497,DEFAULT-PUNTO-FIJO,False,,,2023-03-10 18:44:22.497,2023-03-10 18:44:22.497,0,[],
640f68914124f63a68aef494,63ecf27ba9f1a40025792acf,23-3-10TEST,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:16:49.156,2023-03-13 18:16:49.156,0,[],
640f6ef10c8f4c1edc6767e4,63ecf27ba9f1a40025792acf,23-3-10TEST0,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.591,2023-03-13 18:44:01.591,0,[],
640f6ef10c8f4c1edc6767e9,63ecf27ba9f1a40025792acf,23-3-10TEST5,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.591,2023-03-13 18:44:01.591,0,[],
640f6ef10c8f4c1edc6767e5,63ecf27ba9f1a40025792acf,23-3-10TEST1,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.591,2023-03-13 18:44:01.591,0,[],
640f6ef10c8f4c1edc6767ee,63ecf27ba9f1a40025792acf,23-3-10TEST10,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767ec,63ecf27ba9f1a40025792acf,23-3-10TEST8,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767e6,63ecf27ba9f1a40025792acf,23-3-10TEST2,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.591,2023-03-13 18:44:01.591,0,[],
640f6ef10c8f4c1edc6767f3,63ecf27ba9f1a40025792acf,23-3-10TEST15,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767f1,63ecf27ba9f1a40025792acf,23-3-10TEST13,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767ea,63ecf27ba9f1a40025792acf,23-3-10TEST6,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.591,2023-03-13 18:44:01.591,0,[],
640f6ef10c8f4c1edc6767f8,63ecf27ba9f1a40025792acf,23-3-10TEST20,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767f6,63ecf27ba9f1a40025792acf,23-3-10TEST18,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767e7,63ecf27ba9f1a40025792acf,23-3-10TEST3,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.591,2023-03-13 18:44:01.591,0,[],
640f6ef10c8f4c1edc6767fd,63ecf27ba9f1a40025792acf,23-3-10TEST25,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767ef,63ecf27ba9f1a40025792acf,23-3-10TEST11,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767eb,63ecf27ba9f1a40025792acf,23-3-10TEST7,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.591,2023-03-13 18:44:01.591,0,[],
640f6ef10c8f4c1edc6767fb,63ecf27ba9f1a40025792acf,23-3-10TEST23,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc676802,63ecf27ba9f1a40025792acf,23-3-10TEST30,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc6767e8,63ecf27ba9f1a40025792acf,23-3-10TEST4,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.591,2023-03-13 18:44:01.591,0,[],
640f6ef10c8f4c1edc6767f4,63ecf27ba9f1a40025792acf,23-3-10TEST16,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767f0,63ecf27ba9f1a40025792acf,23-3-10TEST12,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc676800,63ecf27ba9f1a40025792acf,23-3-10TEST28,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc6767ed,63ecf27ba9f1a40025792acf,23-3-10TEST9,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767f9,63ecf27ba9f1a40025792acf,23-3-10TEST21,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
