,_id,animalSettlement,animalType,isPregmant,weight,birthDay,breed,createdAt
190,63ed0c23a9f1a40025793fe9,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-02-15 16:45:23.916
191,63ed0c58a9f1a40025794132,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-02-15 16:46:16.133
192,63ed0d7ca9f1a400257942d7,1a40025792,SIN ESPECIFICAR,False,,,SIN ESPECIFICAR,2023-02-15 16:51:08.808
193,63ed0c2ca9f1a40025794036,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-02-15 16:45:32.619
194,63ed0ca3a9f1a4002579421a,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-02-15 16:47:31.629
195,63ed0d70a9f1a40025794283,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-02-15 16:50:56.595
196,63f8b232110f66003023d9d6,e080030ba8,VACA,False,0.0,2023-02-24 12:48:50.292,DEFAULT-PUNTO-FIJO,2023-02-24 12:48:50.292
197,63f92eb3618a93003177363a,d590030662,VACA,False,0.0,2023-02-24 21:40:03.728,DEFAULT-PUNTO-FIJO,2023-02-24 21:40:03.728
198,63fc8a745a6103002ff21ca3,d590030662,VACA,False,0.0,2023-02-27 10:48:20.365,DEFAULT-PUNTO-FIJO,2023-02-27 10:48:20.365
199,63fc96e388939900301d776e,d590030662,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-02-27 11:41:23.367
200,63fc970188939900301d77b7,e080030ba8,VACA,False,0.0,2023-02-27 11:41:53.645,DEFAULT-PUNTO-FIJO,2023-02-27 11:41:53.645
201,63fc976e88939900301d7914,e080030ba8,SIN ESPECIFICAR,False,,,SIN ESPECIFICAR,2023-02-27 11:43:42.837
202,63fcfec4db53680da4769cee,e080030ba8,TERNERO,False,10.0,2000-01-01 00:00:00.000,SHORTHORN,2023-02-27 19:04:36.199
203,6400944d98dd6400309d7bb5,80f4378711,TORO,False,150.0,2022-09-14 00:00:00.000,SHORTHORN,2023-03-02 12:19:25.506
204,6400944d98dd6400309d7bb7,80f4378711,VAQUILLONA,True,150.0,2022-08-26 00:00:00.000,INDUSIN,2023-03-02 12:19:25.527
205,640095b298dd6400309d7bfb,80f4378711,TORO,False,150.0,2022-09-14 00:00:00.000,SHORTHORN,2023-03-02 12:25:22.033
206,640095b298dd6400309d7bfd,80f4378711,VACA,False,150.0,2022-08-26 00:00:00.000,INDUSIN,2023-03-02 12:25:22.035
207,640b794ee5142a002f655fe6,43d0026a01,VACA,False,0.0,2023-03-10 18:39:10.755,DEFAULT-PUNTO-FIJO,2023-03-10 18:39:10.755
208,640b79aee5142a002f656001,43d0026a01,VACA,False,0.0,2023-03-10 18:40:47.110,DEFAULT-PUNTO-FIJO,2023-03-10 18:40:47.110
209,640b79d4e5142a002f656015,43d0026a01,VACA,False,0.0,2023-03-10 18:41:24.227,DEFAULT-PUNTO-FIJO,2023-03-10 18:41:24.227
210,640b79fde5142a002f656029,43d0026a01,VACA,False,0.0,2023-03-10 18:42:05.749,DEFAULT-PUNTO-FIJO,2023-03-10 18:42:05.749
211,640b7a20e5142a002f65603a,43d0026a01,VACA,False,0.0,2023-03-10 18:42:41.026,DEFAULT-PUNTO-FIJO,2023-03-10 18:42:41.026
212,640b7a4be5142a002f65604e,43d0026a01,VACA,False,0.0,2023-03-10 18:43:24.140,DEFAULT-PUNTO-FIJO,2023-03-10 18:43:24.140
213,640b7a61e5142a002f65605f,43d0026a01,VACA,False,0.0,2023-03-10 18:43:46.226,DEFAULT-PUNTO-FIJO,2023-03-10 18:43:46.226
214,640b7a86e5142a002f656073,43d0026a01,VACA,False,0.0,2023-03-10 18:44:22.497,DEFAULT-PUNTO-FIJO,2023-03-10 18:44:22.497
215,640f68914124f63a68aef494,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:16:49.156
216,640f6ef10c8f4c1edc6767e4,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.591
217,640f6ef10c8f4c1edc6767e9,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.591
218,640f6ef10c8f4c1edc6767e5,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.591
219,640f6ef10c8f4c1edc6767ee,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
220,640f6ef10c8f4c1edc6767ec,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
221,640f6ef10c8f4c1edc6767e6,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.591
222,640f6ef10c8f4c1edc6767f3,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
223,640f6ef10c8f4c1edc6767f1,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
224,640f6ef10c8f4c1edc6767ea,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.591
225,640f6ef10c8f4c1edc6767f8,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
226,640f6ef10c8f4c1edc6767f6,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
227,640f6ef10c8f4c1edc6767e7,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.591
228,640f6ef10c8f4c1edc6767fd,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
229,640f6ef10c8f4c1edc6767ef,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
230,640f6ef10c8f4c1edc6767eb,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.591
231,640f6ef10c8f4c1edc6767fb,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
232,640f6ef10c8f4c1edc676802,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
233,640f6ef10c8f4c1edc6767e8,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.591
234,640f6ef10c8f4c1edc6767f4,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
235,640f6ef10c8f4c1edc6767f0,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
236,640f6ef10c8f4c1edc676800,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
237,640f6ef10c8f4c1edc6767ed,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
238,640f6ef10c8f4c1edc6767f9,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
239,640f6ef10c8f4c1edc676807,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
240,640f6ef10c8f4c1edc676805,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
241,640f6ef10c8f4c1edc6767f5,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
242,640f6ef10c8f4c1edc6767f2,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
243,640f6ef10c8f4c1edc6767fe,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
244,640f6ef10c8f4c1edc6767fa,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
245,640f6ef10c8f4c1edc67680c,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
246,640f6ef10c8f4c1edc67680a,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
247,640f6ef10c8f4c1edc676803,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
248,640f6ef10c8f4c1edc676811,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
249,640f6ef10c8f4c1edc6767ff,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
250,640f6ef10c8f4c1edc6767f7,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
251,640f6ef10c8f4c1edc67680f,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
252,640f6ef10c8f4c1edc6767fc,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.592
253,640f6ef10c8f4c1edc676804,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
254,640f6ef10c8f4c1edc676816,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
255,640f6ef10c8f4c1edc676808,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
256,640f6ef10c8f4c1edc676814,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
257,640f6ef10c8f4c1edc676801,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
258,640f6ef10c8f4c1edc67680d,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
259,640f6ef10c8f4c1edc67681b,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
260,640f6ef10c8f4c1edc676809,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
261,640f6ef10c8f4c1edc676819,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
262,640f6ef10c8f4c1edc676806,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
263,640f6ef10c8f4c1edc676820,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
264,640f6ef10c8f4c1edc67680e,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
265,640f6ef10c8f4c1edc676812,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
266,640f6ef10c8f4c1edc67680b,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
267,640f6ef10c8f4c1edc67681e,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
268,640f6ef10c8f4c1edc676813,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
269,640f6ef10c8f4c1edc676825,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
270,640f6ef10c8f4c1edc676817,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
271,640f6ef10c8f4c1edc676810,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.593
272,640f6ef10c8f4c1edc676823,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
273,640f6ef10c8f4c1edc676818,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
274,640f6ef10c8f4c1edc67682a,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
275,640f6ef10c8f4c1edc67681c,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
276,640f6ef10c8f4c1edc676815,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
277,640f6ef10c8f4c1edc67682f,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
278,640f6ef10c8f4c1edc676821,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
279,640f6ef10c8f4c1edc67681d,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
280,640f6ef10c8f4c1edc676828,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
281,640f6ef10c8f4c1edc67681a,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
282,640f6ef10c8f4c1edc676834,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
283,640f6ef10c8f4c1edc676826,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
284,640f6ef10c8f4c1edc676822,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
285,640f6ef10c8f4c1edc67682d,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
286,640f6ef10c8f4c1edc67681f,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
287,640f6ef10c8f4c1edc67682b,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
288,640f6ef10c8f4c1edc676832,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
289,640f6ef10c8f4c1edc676839,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
290,640f6ef10c8f4c1edc676824,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
291,640f6ef10c8f4c1edc676827,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
292,640f6ef10c8f4c1edc676837,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
293,640f6ef10c8f4c1edc676829,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.594
294,640f6ef10c8f4c1edc676830,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
295,640f6ef10c8f4c1edc67683e,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
296,640f6ef10c8f4c1edc67682c,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
297,640f6ef10c8f4c1edc67682e,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
298,640f6ef10c8f4c1edc676835,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
299,640f6ef10c8f4c1edc676831,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
300,640f6ef10c8f4c1edc676843,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
301,640f6ef10c8f4c1edc67683c,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
302,640f6ef10c8f4c1edc67683a,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
303,640f6ef10c8f4c1edc676833,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.595
304,640f6ef10c8f4c1edc676836,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
305,640f6ef10c8f4c1edc676841,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
306,640f6ef10c8f4c1edc67683b,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
307,640f6ef10c8f4c1edc67683f,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
308,640f6ef10c8f4c1edc676838,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
309,640f6ef10c8f4c1edc676846,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
310,640f6ef10c8f4c1edc676840,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
311,640f6ef10c8f4c1edc676844,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
312,640f6ef10c8f4c1edc676845,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
313,640f6ef10c8f4c1edc67683d,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
314,640f6ef10c8f4c1edc676842,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
315,640f6ef10c8f4c1edc676847,1a40025792,SIN ESPECIFICAR,,,,SIN ESPECIFICAR,2023-03-13 18:44:01.596
316,641b3d5129c92200301a6c8a,80f4378711,TERNERO,False,10.0,2000-01-01 00:00:00.000,NELORE,2023-03-22 17:39:29.918
317,64234a7d2d19ba003055aa7e,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:13:49.037
318,64234a7d2d19ba003055aa84,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:13:49.044
319,64234a7d2d19ba003055aa80,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:13:49.041
320,64234a7d2d19ba003055aa86,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:13:49.045
321,64234a7d2d19ba003055aa82,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:13:49.042
322,64234a7d2d19ba003055aa88,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:13:49.046
323,64234a7d2d19ba003055aa8a,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:13:49.050
324,64234a7d2d19ba003055aa8c,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:13:49.202
325,64234a7d2d19ba003055aa8e,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:13:49.204
326,64234a7d2d19ba003055aa90,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:13:49.206
327,6423540e0dac550030135001,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:38.938
328,6423540e0dac550030135003,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:38.941
329,6423540e0dac550030135005,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:38.942
330,642354130dac55003013500f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:43.658
331,642354130dac550030135017,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:43.746
332,642354130dac55003013500d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:43.656
333,642354130dac550030135019,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:43.748
334,642354130dac55003013501f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:43.754
335,642354130dac55003013501d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:43.752
336,642354130dac55003013501b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:43.750
337,642354130dac550030135021,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:43.755
338,642354130dac55003013502b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:43.952
339,642354140dac55003013502f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:44.037
340,642354130dac55003013502d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:44.036
341,642354140dac550030135031,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:44.038
342,642354140dac550030135033,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:44.039
343,642354140dac55003013503d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:44.062
344,642354140dac550030135043,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:44.065
345,642354140dac55003013503f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:44.063
346,642354140dac550030135041,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:44.064
347,642354140dac55003013503b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:44.061
348,642354180dac550030135075,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.369
349,642354180dac550030135073,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.366
350,642354180dac550030135077,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.436
351,642354180dac550030135071,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.361
352,642354180dac55003013507d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.441
353,642354180dac55003013507b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.439
354,642354180dac55003013507f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.446
355,642354180dac550030135079,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.437
356,642354180dac550030135083,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.449
357,642354180dac550030135085,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.451
358,642354180dac550030135087,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.452
359,642354180dac550030135081,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.447
360,642354180dac5500301350a4,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.952
361,642354180dac5500301350a2,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.951
362,642354180dac5500301350a6,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.953
363,642354180dac5500301350a8,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:48.954
364,642354190dac5500301350d0,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.248
365,642354190dac5500301350d2,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.249
366,642354190dac5500301350d4,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.250
367,642354190dac5500301350ce,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.247
368,642354190dac5500301350da,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.253
369,642354190dac5500301350dc,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.254
370,642354190dac5500301350d6,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.251
371,642354190dac5500301350d8,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.252
372,642354190dac5500301350e2,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.339
373,642354190dac5500301350de,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.337
374,642354190dac5500301350e4,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.341
375,642354190dac5500301350e0,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.338
376,642354190dac5500301350ea,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.344
377,642354190dac5500301350e6,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.342
378,642354190dac5500301350e8,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.343
379,642354190dac5500301350ec,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:49.345
380,6423541a0dac5500301350f3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 20:54:50.528
381,642356d10dac5500301357f9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.348
382,642356d10dac5500301357f7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.346
383,642356d10dac550030135809,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.451
384,642356d10dac550030135807,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.441
385,642356d10dac550030135805,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.439
386,642356d10dac550030135816,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.474
387,642356d10dac550030135814,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.473
388,642356d10dac550030135812,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.472
389,642356d10dac550030135821,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.542
390,642356d10dac550030135825,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.544
